timestamp,open,high,low,close,volume
1752255300000,2985.75,2987.35,2976.00,2979.54,24576.971
1752255600000,2979.54,2984.81,2978.82,2983.70,9998.783
1752255900000,2983.70,2991.46,2982.32,2988.10,14693.938
1752256200000,2988.10,2993.63,2985.35,2991.88,9302.145
1752256500000,2991.87,2993.00,2988.89,2992.50,8973.489
1752256800000,2992.50,2994.50,2989.64,2990.79,14874.287
1752257100000,2990.78,2991.83,2986.31,2988.50,9058.837
1752257400000,2988.49,2994.62,2986.60,2993.22,10600.747
1752257700000,2993.23,2998.78,2987.00,2987.01,19791.095
1752258000000,2987.01,2994.00,2982.34,2991.60,17758.398
1752258300000,2991.59,2992.34,2982.78,2984.72,12257.009
1752258600000,2984.71,2992.82,2982.66,2990.01,10089.879
1752258900000,2990.00,2990.48,2986.50,2987.93,6142.920
1752259200000,2987.92,2990.82,2984.29,2989.99,11118.272
1752259500000,2989.98,2994.50,2987.01,2989.19,14363.871
1752259800000,2989.20,2993.99,2986.43,2993.88,9639.378
1752260100000,2993.88,2995.00,2992.70,2994.91,8722.865
1752260400000,2994.91,2995.58,2984.26,2986.56,13566.616
1752260700000,2986.57,2989.50,2977.00,2987.92,21572.428
1752261000000,2987.91,2995.71,2984.82,2993.53,15806.342
1752261300000,2993.54,3006.00,2993.18,3001.47,42586.190
1752261600000,3001.48,3005.97,3000.88,3004.55,21363.711
1752261900000,3004.55,3009.55,2988.80,2990.62,41943.462
1752262200000,2990.62,2999.36,2985.69,2995.51,22552.027
1752262500000,2995.51,2999.64,2994.28,2996.03,11550.853
1752262800000,2996.02,2998.45,2993.79,2995.12,7311.734
1752263100000,2995.12,2999.56,2993.92,2999.05,7891.232
1752263400000,2999.05,3004.00,2997.07,2999.11,14498.597
1752263700000,2999.11,3007.08,2999.11,3006.64,23013.598
1752264000000,3006.64,3006.64,2996.52,2997.29,14384.090
1752264300000,2997.30,3006.38,2997.30,3005.61,15265.542
1752264600000,3005.61,3008.76,3000.62,3001.54,16380.652
1752264900000,3001.55,3004.55,2999.14,2999.49,9070.343
1752265200000,2999.50,3000.28,2997.07,2997.61,6647.144
1752265500000,2997.62,2999.00,2994.20,2996.40,9269.174
1752265800000,2996.41,2996.77,2984.88,2984.89,20651.219
1752266100000,2984.89,2989.88,2984.49,2986.25,9811.637
1752266400000,2986.25,2989.45,2979.85,2981.16,17484.458
1752266700000,2981.17,2983.99,2975.00,2983.31,26907.579
1752267000000,2983.32,2988.01,2982.59,2982.59,12223.004
1752267300000,2982.59,2982.59,2971.84,2973.75,19608.427
1752267600000,2973.75,2981.30,2973.74,2980.60,18344.876
1752267900000,2980.60,2984.95,2976.43,2976.54,9532.960
1752268200000,2976.55,2984.00,2966.31,2982.94,28503.354
1752268500000,2982.94,2989.29,2980.54,2987.02,14942.042
1752268800000,2987.03,2993.88,2987.03,2992.54,15379.511
1752269100000,2992.55,2995.30,2990.55,2995.29,10715.523
1752269400000,2995.30,2995.80,2988.21,2989.47,6491.190
1752269700000,2989.48,2990.41,2968.77,2971.92,33068.383
1752270000000,2971.92,2977.30,2955.73,2958.09,69569.871
1752270300000,2958.09,2971.80,2956.84,2967.13,19158.111
1752270600000,2967.14,2971.17,2956.03,2957.34,21544.028
1752270900000,2957.34,2967.05,2956.30,2964.77,9208.805
1752271200000,2964.77,2970.00,2964.07,2968.49,11599.008
1752271500000,2968.48,2968.49,2959.10,2960.69,9648.053
1752271800000,2960.70,2961.40,2953.06,2954.79,12269.993
1752272100000,2954.80,2958.12,2941.00,2948.28,52730.744
1752272400000,2948.28,2950.00,2933.00,2934.57,47691.663
1752272700000,2934.56,2935.17,2921.98,2930.11,73541.479
1752273000000,2930.12,2954.79,2924.63,2952.61,57422.870
1752273300000,2952.60,2954.84,2936.00,2936.54,31231.676
