timestamp,open,high,low,close,volume
1752256800000,2992.50,2998.78,2982.34,2994.91,144417.558
1752260400000,2994.91,3009.55,2977.00,3006.64,243656.790
1752264000000,3006.64,3008.76,2971.84,2973.75,177703.269
1752267600000,2973.75,2995.80,2955.73,2964.77,256458.654
1752271200000,2964.77,2970.00,2921.98,2949.22,351670.141
1752274800000,2949.22,2959.72,2947.25,2956.93,95224.053
1752278400000,2956.94,2966.23,2929.13,2951.82,155771.589
1752282000000,2951.82,2965.71,2951.54,2957.59,94502.754
1752285600000,2957.59,2969.96,2953.20,2955.66,83099.340
1752289200000,2955.63,2967.88,2954.08,2964.89,53131.631
1752292800000,2964.89,2967.77,2940.00,2949.98,150367.723
1752296400000,2949.99,2956.30,2942.00,2951.58,79512.188
1752300000000,2951.58,2961.82,2943.72,2958.01,88716.023
1752303600000,2958.00,2978.00,2957.75,2961.70,181833.933
1752307200000,2961.69,2969.00,2956.09,2965.67,67658.463
1752310800000,2965.67,2975.81,2960.67,2972.56,79866.544
1752314400000,2972.55,2978.68,2966.10,2974.67,77084.256
1752318000000,2974.67,2979.00,2960.12,2962.54,115144.626
1752321600000,2962.55,2967.08,2913.00,2942.02,495098.225
1752325200000,2942.03,2942.03,2913.19,2938.69,278350.479
1752328800000,2938.70,2948.88,2922.18,2926.98,179573.863
1752332400000,2926.99,2929.96,2902.80,2914.83,369552.347
1752336000000,2914.83,2934.86,2909.38,2923.50,172283.586
1752339600000,2923.51,2942.40,2920.00,2939.92,123900.198
1752343200000,2939.92,2943.98,2934.26,2941.22,69366.532
1752346800000,2941.22,2944.86,2933.26,2939.72,61882.269
1752350400000,2939.71,2941.68,2915.40,2915.58,96930.316
1752354000000,2915.58,2938.73,2913.54,2937.96,80732.907
1752357600000,2937.97,2940.00,2923.99,2936.45,55807.784
1752361200000,2936.46,2947.00,2928.92,2941.87,68855.074
1752364800000,2941.88,2949.00,2934.88,2943.42,81887.932
1752368400000,2943.43,2952.00,2937.38,2948.01,101156.649
1752372000000,2948.02,2960.00,2937.03,2952.70,110359.687
1752375600000,2952.69,2957.56,2946.99,2953.77,70446.590
1752379200000,2953.77,2957.98,2950.00,2957.31,59254.317
1752382800000,2957.30,2963.00,2948.11,2949.26,100383.826
1752386400000,2949.26,2967.89,2948.20,2958.38,113301.138
1752390000000,2958.37,2964.64,2955.00,2961.46,72401.944
1752393600000,2961.47,2963.24,2950.25,2954.71,64102.919
1752397200000,2954.71,2956.52,2943.05,2948.48,84627.376
1752400800000,2948.48,2956.16,2944.12,2947.58,66857.546
1752404400000,2947.58,2965.00,2947.58,2963.32,121021.262
1752408000000,2963.32,2992.88,2957.87,2985.01,269388.418
1752411600000,2985.01,2994.40,2972.18,2988.21,211870.433
1752415200000,2988.21,3019.52,2975.56,2986.21,489413.823
1752418800000,2986.21,3004.00,2982.50,2990.98,210065.542
1752422400000,2990.98,2999.00,2970.76,2973.16,181466.004
1752426000000,2973.16,2995.95,2960.58,2990.66,187180.159
1752429600000,2990.65,3000.60,2985.74,2992.76,91328.439
1752433200000,2992.77,3009.78,2986.07,2987.92,118082.700
1752436800000,2987.93,2997.48,2978.69,2990.57,109974.993
1752440400000,2990.57,2990.57,2930.00,2963.66,293525.129
1752444000000,2963.66,2968.41,2944.37,2957.30,177140.538
1752447600000,2957.29,2978.00,2952.06,2970.37,117878.562
1752451200000,2970.37,2987.11,2966.00,2973.95,112452.597
1752454800000,2973.94,2977.44,2961.44,2972.89,110659.491
1752458400000,2972.88,3015.75,2970.73,2999.55,331432.715
1752462000000,2999.55,3051.91,2995.50,3036.37,549286.304
1752465600000,3036.37,3057.95,3028.35,3052.03,321668.067
1752469200000,3052.04,3066.00,3015.88,3039.00,556445.120
1752472800000,3038.99,3041.91,3018.64,3022.65,192901.012
1752476400000,3022.65,3050.41,3021.00,3043.65,249095.086
1752480000000,3043.65,3044.36,3022.22,3038.64,218426.294
1752483600000,3038.65,3075.75,3034.34,3043.68,437083.089
1752487200000,3043.69,3079.72,3028.45,3066.03,454311.475
1752490800000,3066.03,3083.00,3049.95,3051.10,371317.210
1752494400000,3051.10,3057.23,3033.60,3050.58,274728.325
1752498000000,3050.58,3064.74,3030.15,3055.19,301547.922
1752501600000,3055.24,3067.61,3017.74,3028.24,474720.307
1752505200000,3028.23,3031.75,2990.69,3011.00,501530.271
1752508800000,3011.00,3029.00,2998.30,3024.37,325401.629
1752512400000,3024.36,3024.44,3002.02,3007.69,161314.216
1752516000000,3007.69,3012.00,2981.00,2988.48,223502.215
1752519600000,2988.48,3002.00,2984.52,2999.12,122993.817
1752523200000,2999.11,3010.53,2980.00,3002.66,144569.278
1752526800000,3002.66,3016.35,2998.47,3009.53,73189.849
1752530400000,3009.53,3017.75,3001.90,3012.35,81889.439
1752534000000,3012.34,3013.92,3003.15,3012.26,66302.911
1752537600000,3012.26,3022.50,2987.17,2991.78,167156.073
1752541200000,2991.78,2999.53,2961.64,2975.63,365420.656
1752544800000,2975.63,2985.82,2951.01,2973.32,341771.006
1752548400000,2973.31,2973.31,2930.99,2950.90,566079.931
1752552000000,2950.90,2971.85,2933.22,2967.25,314434.735
1752555600000,2967.25,2973.69,2961.54,2973.45,148600.434
1752559200000,2973.44,2992.09,2969.02,2984.68,231669.562
1752562800000,2984.68,2994.34,2971.81,2976.35,218180.523
1752566400000,2976.36,2983.00,2958.00,2973.33,190087.231
1752570000000,2973.32,2988.40,2968.72,2971.65,103550.912
1752573600000,2971.66,2979.36,2966.03,2973.10,87647.791
1752577200000,2973.10,2982.00,2960.51,2980.17,147876.913
1752580800000,2980.16,3014.16,2966.41,2999.39,573587.366
1752584400000,2999.40,3066.60,2998.80,3050.52,784779.179
1752588000000,3050.53,3063.17,2965.78,2976.90,836374.252
1752591600000,2976.91,3046.73,2966.27,3039.00,667012.395
1752595200000,3038.99,3066.58,3033.03,3047.86,486380.524
1752598800000,3047.85,3098.00,3035.67,3096.41,489105.046
1752602400000,3096.40,3097.20,3041.01,3065.53,570148.627
1752606000000,3065.53,3086.24,3033.33,3040.87,398759.276
1752609600000,3040.86,3052.00,3029.37,3041.06,185496.182
1752613200000,3041.05,3085.00,3040.24,3080.50,182757.234
1752616800000,3080.50,3094.50,3067.33,3093.34,143580.972
1752620400000,3093.35,3144.48,3093.34,3137.62,495205.717
1752624000000,3137.62,3153.84,3117.20,3142.24,346964.018
1752627600000,3142.24,3149.00,3130.33,3139.50,164403.251
1752631200000,3139.50,3142.09,3106.54,3115.30,245118.625
1752634800000,3115.29,3120.66,3102.58,3115.08,151542.749
1752638400000,3115.07,3130.90,3099.60,3127.82,195247.326
1752642000000,3127.82,3151.92,3127.44,3141.89,279161.693
1752645600000,3141.88,3166.50,3131.26,3164.00,298180.634
1752649200000,3163.99,3174.00,3153.41,3160.55,257602.740
1752652800000,3160.55,3172.96,3157.05,3163.61,162086.806
1752656400000,3163.62,3171.18,3147.00,3161.52,220666.081
1752660000000,3161.52,3162.00,3143.15,3143.49,136314.139
1752663600000,3143.50,3157.86,3143.00,3149.90,119133.373
1752667200000,3149.90,3180.00,3146.26,3163.82,238858.576
1752670800000,3163.82,3197.55,3157.83,3194.39,511846.353
1752674400000,3194.37,3265.88,3177.88,3250.70,1120914.378
1752678000000,3250.71,3261.59,3205.95,3243.40,795492.508
1752681600000,3243.41,3293.95,3233.58,3284.43,589144.549
1752685200000,3284.43,3324.05,3272.30,3316.14,660714.582
1752688800000,3316.13,3374.75,3313.00,3335.21,801119.870
1752692400000,3335.21,3384.90,3334.17,3382.52,462118.063
1752696000000,3382.50,3423.47,3364.25,3379.32,874656.189
1752699600000,3379.33,3399.00,3342.24,3373.32,341744.584
1752703200000,3373.31,3389.35,3348.80,3362.32,241384.481
1752706800000,3362.32,3374.64,3345.07,3370.55,189870.099
1752710400000,3370.54,3398.56,3366.35,3375.50,249690.735
1752714000000,3375.50,3395.28,3311.00,3337.84,453307.457
1752717600000,3337.84,3362.10,3332.30,3348.59,209915.799
1752721200000,3348.59,3349.74,3313.01,3330.04,217572.082
1752724800000,3330.03,3351.43,3320.03,3350.07,154022.978
1752728400000,3350.07,3378.02,3337.09,3373.24,216410.939
1752732000000,3373.25,3446.50,3362.65,3441.11,694545.768
1752735600000,3441.12,3472.20,3408.00,3448.37,543623.092
1752739200000,3448.37,3450.92,3425.57,3448.50,295363.161
1752742800000,3448.51,3479.97,3439.66,3465.65,398618.209
1752746400000,3465.65,3482.62,3448.73,3458.71,355924.702
1752750000000,3458.72,3461.52,3431.00,3434.69,284046.389
1752753600000,3434.68,3441.21,3413.33,3426.58,358544.480
1752757200000,3426.58,3433.09,3362.00,3401.16,656687.171
1752760800000,3401.17,3435.24,3401.08,3426.72,340978.174
1752764400000,3426.72,3433.40,3387.12,3420.07,351955.555
1752768000000,3420.06,3427.73,3365.01,3394.59,547941.435
1752771600000,3394.59,3429.00,3388.49,3423.80,236852.781
1752775200000,3423.80,3442.60,3417.36,3426.41,213670.658
1752778800000,3426.40,3454.00,3402.20,3410.77,315992.982
1752782400000,3410.77,3419.72,3370.66,3419.52,401442.567
1752786000000,3419.52,3501.87,3415.81,3467.44,659445.556
1752789600000,3467.44,3494.00,3450.72,3465.75,248305.461
1752793200000,3465.75,3524.00,3460.53,3476.65,426658.168
1752796800000,3476.66,3540.00,3458.00,3537.37,380069.288
1752800400000,3537.37,3628.66,3524.49,3615.56,901165.200
1752804000000,3615.56,3628.99,3588.99,3602.40,463463.461
1752807600000,3602.40,3607.75,3584.45,3596.83,211915.740
