timestamp,open,high,low,close,volume
1752775200000,119255.40,119787.70,119186.30,119582.50,7676.379
1752778800000,119582.40,119879.10,118800.00,118948.80,6010.215
1752782400000,118948.80,119440.80,118343.20,119428.80,8034.093
1752786000000,119428.80,120951.50,119410.50,120254.80,25117.477
1752789600000,120254.80,120706.10,119451.30,119767.80,7949.118
1752793200000,119767.80,119883.30,119155.00,119176.60,5906.707
1752796800000,119176.50,119785.10,119003.80,119735.80,5432.925
1752800400000,119735.90,120799.00,119636.00,120346.10,9617.189
1752804000000,120346.10,120400.00,119862.00,120075.20,4249.826
1752807600000,120075.30,120492.20,119926.00,120212.80,3419.823
1752811200000,120212.80,120478.90,119726.50,120387.80,3702.589
1752814800000,120387.80,120628.60,120165.30,120588.30,5460.887
1752818400000,120588.30,120846.10,120076.90,120238.50,4624.484
1752822000000,120238.60,120375.70,119300.00,119356.60,7977.613
1752825600000,119356.50,119483.20,118384.60,118637.30,12184.207
1752829200000,118637.30,119000.00,118450.00,118885.00,6890.817
1752832800000,118885.00,119266.00,118503.40,119240.10,4915.333
1752836400000,119240.20,119292.00,118775.10,119175.50,3056.754
1752840000000,119175.50,119519.80,119126.20,119428.50,3513.583
1752843600000,119428.60,119440.40,118500.00,118766.80,10681.695
1752847200000,118766.90,119250.00,117230.70,118123.80,23731.702
1752850800000,118123.90,118255.30,117430.00,117830.00,8606.272
1752854400000,117830.10,118053.50,117460.00,117543.50,5742.115
1752858000000,117543.50,117983.80,117328.60,117866.20,4154.638
