timestamp,open,high,low,close,volume
1752774000000,3394.82,3406.74,3391.02,3406.44,15394.488
1752774300000,3406.44,3429.00,3402.11,3419.46,45851.630
1752774600000,3419.47,3424.76,3412.50,3416.08,21792.817
1752774900000,3416.08,3425.32,3415.52,3423.80,20434.555
1752775200000,3423.80,3430.92,3417.36,3428.66,27772.947
1752775500000,3428.67,3433.00,3426.76,3431.77,21759.879
1752775800000,3431.77,3432.13,3418.18,3422.87,25403.437
1752776100000,3422.86,3430.16,3419.17,3428.04,10385.700
1752776400000,3428.04,3437.35,3426.76,3434.18,23921.343
1752776700000,3434.17,3434.18,3425.72,3430.01,12326.031
1752777000000,3430.00,3442.60,3429.84,3439.49,26867.978
1752777300000,3439.50,3439.50,3430.80,3430.80,13855.622
1752777600000,3430.81,3434.72,3424.48,3426.55,18092.758
1752777900000,3426.54,3428.47,3419.58,3427.51,18150.606
1752778200000,3427.51,3428.48,3422.22,3426.00,8284.415
1752778500000,3426.01,3429.49,3425.00,3426.41,6849.942
1752778800000,3426.40,3439.22,3426.40,3437.12,12799.861
1752779100000,3437.11,3439.57,3435.57,3438.72,11060.120
1752779400000,3438.72,3442.45,3436.00,3441.21,22186.360
1752779700000,3441.21,3449.00,3438.56,3444.94,29592.057
1752780000000,3444.94,3446.62,3442.81,3444.36,15010.515
1752780300000,3444.36,3444.36,3438.04,3440.98,13598.427
1752780600000,3440.99,3449.39,3436.67,3448.82,13621.501
1752780900000,3448.83,3454.00,3441.91,3443.55,32398.970
1752781200000,3443.55,3448.86,3438.02,3441.57,22531.101
1752781500000,3441.57,3441.69,3421.00,3430.74,53571.431
1752781800000,3430.73,3430.73,3422.56,3422.57,16971.928
1752782100000,3422.56,3423.11,3402.20,3410.77,72650.711
1752782400000,3410.77,3413.30,3393.05,3394.47,53293.832
1752782700000,3394.46,3394.46,3373.76,3375.24,80575.341
1752783000000,3375.24,3397.92,3373.39,3391.79,37681.931
1752783300000,3391.80,3397.40,3385.49,3391.46,17262.079
1752783600000,3391.44,3396.44,3370.66,3396.25,63090.763
1752783900000,3396.25,3406.84,3396.02,3399.85,37797.690
1752784200000,3399.85,3413.00,3397.87,3398.57,37061.110
1752784500000,3398.56,3413.93,3396.79,3412.89,15866.608
1752784800000,3412.90,3415.71,3403.39,3404.52,14045.059
1752785100000,3404.44,3413.00,3402.40,3406.80,12935.892
1752785400000,3406.79,3412.31,3400.51,3412.09,11013.394
1752785700000,3412.08,3419.72,3403.45,3419.52,20818.868
1752786000000,3419.52,3437.94,3415.81,3437.91,53960.421
1752786300000,3437.91,3461.97,3434.40,3453.23,70668.254
1752786600000,3452.65,3488.00,3452.36,3484.57,118899.406
1752786900000,3484.56,3498.77,3480.81,3497.79,84655.638
