timestamp,open,high,low,close,volume
1593954000000,9043.99,9044.00,9013.21,9014.90,4838.443
1593957600000,9014.89,9037.12,8998.01,9035.00,4951.510
1593961200000,9034.68,9069.00,9021.00,9028.98,7544.926
1593964800000,9028.98,9051.31,9022.00,9034.70,3376.846
1593968400000,9034.71,9045.46,9026.00,9030.71,1502.045
1593972000000,9030.72,9044.74,9030.71,9040.78,1291.766
1593975600000,9040.78,9053.89,9030.23,9031.31,1773.503
1593979200000,9031.50,9036.03,9009.74,9013.44,2645.346
1593982800000,9013.44,9060.00,8900.00,9031.03,22467.915
1593986400000,9031.03,9100.00,9022.01,9072.48,12724.790
1593990000000,9072.48,9093.00,9059.60,9071.86,5509.574
1593993600000,9071.87,9087.09,9058.10,9064.73,3451.226
1593997200000,9064.72,9087.00,9064.38,9086.35,2945.267
1594000800000,9086.36,9123.00,9084.52,9089.10,8392.105
1594004400000,9089.10,9095.00,9075.21,9087.30,2650.566
1594008000000,9087.31,9095.00,9080.14,9088.87,2266.272
1594011600000,9088.88,9112.00,9082.22,9112.00,5376.143
1594015200000,9112.00,9232.00,9107.00,9222.00,27643.042
1594018800000,9222.00,9238.23,9180.01,9199.71,8782.006
1594022400000,9199.72,9205.65,9180.00,9192.43,3836.325
1594026000000,9192.44,9204.23,9182.00,9201.38,3736.060
1594029600000,9201.26,9209.78,9171.00,9190.86,4833.648
1594033200000,9190.92,9230.00,9190.00,9221.24,5933.356
1594036800000,9221.24,9274.13,9200.00,9267.19,18175.147
1594040400000,9267.29,9275.08,9230.50,9249.84,11383.143
1594044000000,9249.84,9258.64,9225.24,9255.91,6351.465
1594047600000,9255.91,9320.00,9245.23,9302.99,18924.624
1594051200000,9302.99,9348.00,9288.88,9314.90,20285.001
1594054800000,9314.90,9322.86,9300.00,9307.29,5012.751
1594058400000,9307.29,9317.01,9281.76,9290.99,6375.340
1594062000000,9290.99,9297.27,9261.00,9287.38,7590.252
1594065600000,9287.83,9296.28,9255.10,9272.90,4390.503
1594069200000,9272.90,9297.00,9269.30,9272.45,2907.649
1594072800000,9272.45,9289.63,9262.24,9288.59,4089.489
1594076400000,9288.20,9379.00,9283.67,9339.60,14312.448
1594080000000,9339.59,9380.00,9325.00,9326.26,10536.192
1594083600000,9326.31,9330.22,9306.28,9308.00,5581.657
1594087200000,9308.00,9308.00,9256.10,9282.49,8452.954
1594090800000,9282.49,9314.00,9276.68,9292.92,4287.466
1594094400000,9292.62,9301.87,9278.71,9280.31,2906.653
1594098000000,9280.31,9294.20,9265.97,9285.55,3827.149
1594101600000,9285.55,9285.56,9239.40,9270.15,7386.039
1594105200000,9270.15,9270.15,9237.05,9260.99,4556.830
1594108800000,9260.99,9274.27,9245.02,9263.49,4920.476
1594112400000,9263.49,9265.00,9220.00,9227.91,7987.858
1594116000000,9227.69,9256.41,9220.10,9249.31,4773.246
1594119600000,9249.30,9273.00,9238.00,9271.11,4510.017
1594123200000,9271.12,9295.55,9256.52,9269.09,7754.584
1594126800000,9269.02,9274.33,9233.00,9262.01,6846.414
1594130400000,9262.01,9282.00,9245.00,9255.00,5799.424
1594134000000,9255.00,9276.11,9246.62,9274.99,3553.311
1594137600000,9274.99,9279.03,9255.00,9259.21,2999.353
1594141200000,9259.20,9283.91,9257.75,9281.44,2850.728
1594144800000,9281.44,9286.49,9259.22,9272.00,2984.761
1594148400000,9272.01,9272.83,9230.00,9239.78,6651.539
1594152000000,9239.79,9256.00,9201.23,9253.62,9993.263
1594155600000,9253.89,9262.52,9228.63,9243.71,2979.399
1594159200000,9243.71,9260.00,9231.00,9245.83,2587.880
1594162800000,9245.82,9269.14,9241.54,9258.51,3106.782
1594166400000,9258.51,9266.00,9233.47,9243.04,3750.279
1594170000000,9243.05,9278.16,9242.69,9274.21,3929.764
1594173600000,9274.22,9311.74,9272.46,9301.64,8768.454
1594177200000,9301.65,9320.00,9287.64,9310.00,6650.696
1594180800000,9310.00,9320.00,9252.00,9263.00,9391.364
1594184400000,9262.99,9280.46,9253.05,9270.24,3062.341
1594188000000,9270.24,9282.09,9260.04,9269.57,2263.739
1594191600000,9269.57,9290.07,9262.39,9282.85,3542.014
1594195200000,9282.86,9299.78,9264.53,9284.42,5768.712
1594198800000,9284.12,9291.00,9266.00,9281.17,3259.042
1594202400000,9281.00,9298.84,9277.19,9289.99,3500.097
1594206000000,9290.00,9309.96,9280.00,9308.00,5313.101
1594209600000,9308.00,9333.13,9283.00,9295.95,8537.973
1594213200000,9295.95,9467.56,9291.88,9433.00,31952.034
1594216800000,9433.00,9470.00,9407.41,9425.00,19853.340
1594220400000,9424.99,9437.92,9391.80,9410.92,11028.382
