timestamp,side,contracts,entry_px,exit_px,pnl_usd,equity,banked
2025-07-13T12:50:00,CALL,69.837,118111.8,118473.1,8.709734746728694,60.61292042401861,6.0968143227100855
2025-07-13T12:55:00,CALL,34.9185,118111.8,118334.15,-0.49220748904257094,58.4207658251764,2.130271066510944
2025-07-14T03:40:00,CALL,25.291,119957.3,121149.9,24.064211945311815,65.64002940876995,18.975219428229213
2025-07-14T03:45:00,CALL,12.6455,119957.3,120749.54999999999,6.974541407924422,63.01498475102458,12.850115226823343
