ATR_WINDOW,EMA_LONG,SL_ATR_MULT,TP_ATR_MULT,VOL_MULT,RISK_PCT,REGIME_MULT,sharpe,num_entries
6,39,0.5471437785301014,5.818462467582682,1.6287119621526533,0.01066284313212935,1.8613497108891395,0.9895292510262658,227
6,140,0.9845410186311407,7.387515121745995,2.776236377868072,0.007180521748873208,1.8514413435357018,0.9807691789267414,194
29,58,0.5181811619658399,3.4472087455972487,2.9517475098201076,0.016229205125776802,1.9393649664815502,0.6880638989599968,30
6,34,1.0953849143023942,2.796294524258362,2.135081696523116,0.01409983441360805,1.7008800486636244,0.9446709215117284,315
7,33,1.1043099239489558,3.7717429642876596,1.4647686461120957,0.006339085479265558,1.7052241149453269,0.9401890699216132,268
