ATR_WINDOW,EMA_LONG,SL_ATR_MULT,TP_ATR_MULT,VOL_MULT,RISK_PCT,REGIME_MULT,sharpe,num_entries
6,39,0.5471437785301014,5.818462467582682,1.6287119621526533,0.01066284313212935,1.8613497108891395,1.318446622800363,220
